ID,Cell,Case,Class,AngleCh1,AngleStatusCh1,AreaCh1,AreaStatusCh1,AvgIntenCh1,AvgIntenCh2,AvgIntenCh3,AvgIntenCh4,AvgIntenStatusCh1,AvgIntenStatusCh2,AvgIntenStatusCh3,AvgIntenStatusCh4,ConvexHullAreaRatioCh1,ConvexHullAreaRatioStatusCh1,ConvexHullPerimRatioCh1,ConvexHullPerimRatioStatusCh1,DiffIntenDensityCh1,DiffIntenDensityCh3,DiffIntenDensityCh4,DiffIntenDensityStatusCh1,DiffIntenDensityStatusCh3,DiffIntenDensityStatusCh4,EntropyIntenCh1,EntropyIntenCh3,EntropyIntenCh4,EntropyIntenStatusCh1,EntropyIntenStatusCh3,EntropyIntenStatusCh4,EqCircDiamCh1,EqCircDiamStatusCh1,EqEllipseLWRCh1,EqEllipseLWRStatusCh1,EqEllipseOblateVolCh1,EqEllipseOblateVolStatusCh1,EqEllipseProlateVolCh1,EqEllipseProlateVolStatusCh1,EqSphereAreaCh1,EqSphereAreaStatusCh1,EqSphereVolCh1,EqSphereVolStatusCh1,FiberAlign2Ch3,FiberAlign2Ch4,FiberAlign2StatusCh3,FiberAlign2StatusCh4,FiberLengthCh1,FiberLengthStatusCh1,FiberWidthCh1,FiberWidthStatusCh1,IntenCoocASMCh3,IntenCoocASMCh4,IntenCoocASMStatusCh3,IntenCoocASMStatusCh4,IntenCoocContrastCh3,IntenCoocContrastCh4,IntenCoocContrastStatusCh3,IntenCoocContrastStatusCh4,IntenCoocEntropyCh3,IntenCoocEntropyCh4,IntenCoocEntropyStatusCh3,IntenCoocEntropyStatusCh4,IntenCoocMaxCh3,IntenCoocMaxCh4,IntenCoocMaxStatusCh3,IntenCoocMaxStatusCh4,KurtIntenCh1,KurtIntenCh3,KurtIntenCh4,KurtIntenStatusCh1,KurtIntenStatusCh3,KurtIntenStatusCh4,LengthCh1,LengthStatusCh1,MemberAvgAvgIntenStatusCh2,MemberAvgTotalIntenStatusCh2,NeighborAvgDistCh1,NeighborAvgDistStatusCh1,NeighborMinDistCh1,NeighborMinDistStatusCh1,NeighborVarDistCh1,NeighborVarDistStatusCh1,PerimCh1,PerimStatusCh1,ShapeBFRCh1,ShapeBFRStatusCh1,ShapeLWRCh1,ShapeLWRStatusCh1,ShapeP2ACh1,ShapeP2AStatusCh1,SkewIntenCh1,SkewIntenCh3,SkewIntenCh4,SkewIntenStatusCh1,SkewIntenStatusCh3,SkewIntenStatusCh4,SpotFiberCountCh3,SpotFiberCountCh4,SpotFiberCountStatusCh3,SpotFiberCountStatusCh4,TotalIntenCh1,TotalIntenCh2,TotalIntenCh3,TotalIntenCh4,TotalIntenStatusCh1,TotalIntenStatusCh2,TotalIntenStatusCh3,TotalIntenStatusCh4,VarIntenCh1,VarIntenCh3,VarIntenCh4,VarIntenStatusCh1,VarIntenStatusCh3,VarIntenStatusCh4,WidthCh1,WidthStatusCh1,XCentroid,YCentroid
23,208319730,Train,WS,84.6540357293,0,246,0,582.7957446809,244.3446808511,86.4,65.8808510638,1,0,0,0,1.0385395538,0,0.9698277512,1,200.1177829099,72.5612009238,35.6189376443,1,0,0,7.635006787,5.6328822652,6.084398035,1,0,0,17.7095756792,0,1.2626452287,0,331.1036854275,0,262.2301798739,0,985.2947845805,0,2908.1920923082,0,0.5848400129,0.3537670109,0,0,15.4920072214,0,15.4920072214,1,0.0764519904,0.0326248742,0,0,6.1145935566,6.5273949221,0,0,5.8013931457,6.4494311983,0,0,0.2660550459,0.1697247706,0,0,-0.9483773641,1.2874985677,-0.1809783891,0,0,0,20.8640630579,0,0,0,301.1751294862,1,19.2356345668,0,121.8608952895,0,61.9680288854,0,0.6738719593,0,1.1908826438,0,1.1826811439,0,0.0763640169,1.4252629627,0.5642833971,2,0,0,2,5,0,0,136957,57421,20304,15482,1,0,0,0,307.2961853226,110.3515157181,52.9868174625,1,0,0,17.5198313334,0,438,16
24,208332442,Test,PS,139.4358154876,0,178,0,25.5176470588,1.2529411765,65.7764705882,7.8294117647,0,2,0,0,1.5135869565,1,0.818838756,0,38.4166666667,58.6736111111,12.8819444444,0,0,2,5.6186091191,6.5516642448,2.6061290201,2,0,2,15.0625563688,0,2.6837824049,0,297.0082980405,0,110.6678013464,0,712.7664399093,0,1789.3474464866,0,0.4796350081,0.7318377371,0,1,39.1975114943,0,4.9203688142,2,0.0070976826,0.3582074543,0,1,25.3028936581,3.1120569086,1,0,7.3413525013,3.0726763836,1,2,0.0206896552,0.6013986014,2,1,-0.3250181822,0.6625201683,3.1608371466,0,0,0,27.8692353806,0,0,0,288.7974907803,1,29.3174431296,0,131.5701657274,1,88.235760617,0,0.4295954095,2,1.8725028502,0,3.2123338691,0,0.5048666115,0.8902689811,1.9744362323,0,0,1,1,3,0,0,4338,213,11182,1331,0,2,0,2,17.731402363,41.0528716401,14.4005826968,0,0,2,14.8834141307,0,438,14
25,208333252,Train,WS,123.7938705537,0,223,0,375.0469483568,292.1830985915,112.103286385,464.544600939,1,0,0,1,1.0112612613,2,0.9858198415,1,124.2977099237,78.9745547074,281.834605598,1,0,1,7.502269362,5.4135524231,6.7662598874,1,0,0,16.8602506313,0,1.1152708111,0,268.5227730849,0,240.7691211862,0,893.0544217687,0,2509.5202297302,0,0.3320048561,0.2989666695,0,0,14.1940553409,0,14.1940553409,1,0.0857372882,0.0254734488,0,0,4.4671604682,8.883326427,0,0,5.3758521406,6.5784555841,0,0,0.2893401015,0.1370558376,0,0,-0.7655247479,7.5499696343,-1.20162081,0,0,0,18.738339388,0,0,0,249.1644887272,0,38.5529203096,0,114.0221317998,0,56.7762213637,0,0.6993618215,1,1.0998822355,0,1.1023746778,2,-0.1231650372,2.5142347823,0.2004925361,2,1,0,2,1,0,2,79885,62235,23878,98948,1,0,0,1,164.780883539,179.7915815774,363.4998681073,1,0,1,17.0366779123,0,386,14
26,208336780,Test,WS,140.9821225599,1,193,0,65.0810810811,344.8054054054,16.3243243243,18.2594594595,0,1,0,0,1.0449293967,0,0.9522359391,0,50.8928571429,18.25,20.2916666667,0,2,0,6.4998512576,3.2262743055,3.2652092097,0,2,2,15.7130353916,0,1.5258195453,0,254.2323020157,0,166.6201634362,0,775.6575963719,0,2031.3225439301,0,0.8071152003,0.5922982719,1,0,14.8983322904,0,13.7018162865,0,0.3088151927,0.296051233,1,1,2.4613095238,2.6130952381,2,0,3.4470586422,3.5294497097,2,2,0.5535714286,0.5535714286,1,1,-0.5429729376,1.0907063298,0.7968255187,0,0,0,20.4618030397,0,0,0,252.0985747745,0,24.097614225,0,118.1885919452,0,57.2002971538,0,0.6380590508,0,1.3776491056,0,1.2754643834,0,0.2555696764,1.470953678,1.4562549646,0,0,0,1,7,0,0,12040,63789,3020,3378,0,0,0,2,34.3079680118,25.6062218517,28.73302516,0,0,0,14.8526957675,0,104,13
27,208340300,Test,WS,135.4516053537,0,343,0,100.4786585366,287.8262195122,161.2713414634,423.762195122,0,0,0,1,1.0416362308,0,0.947483455,0,76.7086743044,131.2062193126,303.504091653,0,0,1,7.2632042717,6.7552233484,4.4328034137,1,0,0,20.9223829246,0,1.1966125519,0,531.5071278044,0,444.1764604158,0,1375.2199546485,0,4795.4797494417,0,0.4864500038,0.0312625965,0,2,18.5816257684,0,18.5816257684,1,0.0244485492,0.2002504343,0,0,8.518498875,1.6448141005,0,2,6.6904175871,4.1288774187,0,2,0.1339869281,0.4459016393,0,1,1.2014036497,2.7650939139,1.5735567082,0,0,0,23.2110938732,0,0,0,222.0228029389,0,31.0874160657,0,92.2601566826,0,74.3265030737,0,0.7567085919,1,1.1857897912,0,1.2254431721,0,1.1368446558,1.5110853065,1.6615136683,0,0,0,0,5,2,0,32957,94407,52897,138994,0,1,0,1,77.6394467451,173.2649603808,702.2262235623,0,0,1,19.5743748554,0,175,14
28,208341265,Test,PS,9.6223391481,2,226,0,30.2083333333,39.2962962963,64.2546296296,106.9768518519,0,0,0,0,1.5398037077,1,0.8280666025,0,38.4506666667,41.16,61.4746666667,0,0,0,5.8494044039,6.4332898031,6.4435986174,2,0,0,16.9785696312,0,2.5474613677,0,414.4345753521,0,162.6853229663,0,905.6326530612,0,2562.7245100425,0,0.4254911504,0.6895106728,0,1,43.0143901092,0,5.5864241333,2,0.0117624838,0.013951122,0,0,10.7175446581,6.9969706451,0,0,7.032399158,6.7701652417,0,0,0.0695187166,0.0904255319,0,0,-0.4918881702,0.4177384004,-1.2915928315,0,0,0,30.4880826628,0,0,0,214.1080988336,0,27.471692295,0,97.3475200805,0,97.201628485,0,0.4284870368,2,1.7591619896,0,3.128866042,0,0.5187126365,0.7904475405,0.1638736252,0,0,0,1,4,0,0,6525,8488,13879,23107,0,2,0,0,20.1689191809,48.5774007894,80.6745543739,0,0,0,17.3310262748,0,341,15
29,208384273,Test,PS,163.9498043804,1,276,0,110.9431818182,435.8295454545,192.9015151515,317.2424242424,0,1,0,1,1.0748175182,0,0.9672106807,0,69.70781893,118.8271604938,198.4074074074,0,0,1,7.042032235,7.4116940494,7.0888655226,1,1,1,18.7705149812,0,2.5693611712,0,562.393145803,0,218.8844262593,0,1106.8843537415,0,3462.7982240533,0,0.7276949741,0.4709443632,1,0,25.9240204114,0,11.078642251,0,0.0090378115,0.0128838704,0,0,10.2391016949,9.2389322034,0,0,7.1350765438,6.952619414,0,1,0.036,0.088,2,0,0.8848975434,1.4175123145,-0.2407498372,0,0,0,30.3798579507,0,0,0,246.5383456784,0,26.6976860404,0,120.8165465557,0,74.0053253248,0,0.6751410141,0,2.2517683587,0,1.5174857222,0,0.86267886,1.1167977798,0.569814282,0,0,0,3,5,0,0,29289,115059,50926,83752,0,1,0,1,62.6410574202,145.4331232252,237.7137673125,0,0,1,13.4915555738,0,412,27
30,208393986,Train,WS,84.3960679089,0,809,1,31.0414507772,101.8018134715,40.7383419689,202.9831606218,0,0,0,0,1.5825273011,1,0.8684400778,0,42.7003484321,26.1512195122,111.2885017422,0,0,0,6.081859014,6.2268998842,7.2883413178,0,0,1,32.0983622973,1,2.8961990149,0,2985.8067922982,1,1030.9397858849,1,3236.798185941,1,17315.9868092469,1,0.0113135272,0.3666510948,2,0,82.8272215561,1,10.1398908412,0,0.0211012042,0.0365631322,0,0,7.653256236,4.8064046367,0,0,6.940026178,6.3619864216,0,0,0.1246458924,0.1755829904,0,0,-0.139313415,0.4494810256,0.2274767458,0,0,0,66.9294016597,1,0,0,249.1777310536,0,28.1128475887,0,110.4631334599,0,185.9342247947,1,0.446275122,2,2.4704776635,0,3.2756678973,0,0.5252996035,0.8124854223,0.9910194281,0,0,0,6,10,1,0,23964,78591,31450,156703,0,0,0,1,20.4434856536,34.4642779897,207.7276414744,0,0,0,27.0916845951,1,331,36
31,208396095,Train,PS,167.9310456103,1,439,0,236.2291169451,413.3508353222,130.4319809069,557.7326968974,1,1,0,1,1.0587557604,0,0.9500952102,0,97.5540025413,70.4002541296,289.4396442186,1,0,1,7.9760746019,5.9649625306,7.406863078,1,0,1,23.6472822998,0,1.3761899202,0,822.9657688151,0,598.0030493884,0,1756.7596371882,0,6923.7651789092,0,0.1236799713,0.3780014273,2,0,25.0793310323,0,18.1389486756,1,0.0915366325,0.0245264727,0,0,3.2492669379,7.0959988374,2,0,5.4910748846,6.7402498592,0,0,0.2921914358,0.1358974359,0,0,-0.949130362,2.4956801074,-0.795034812,0,0,0,30.9608211606,0,0,0,279.4401996526,1,29.9715757256,0,108.967350255,0,86.4365594157,0,0.6298090109,0,1.374616201,0,1.3069363758,0,0.4176013536,1.534692284,0.2827943475,0,0,0,4,3,1,0,98980,173194,54651,233690,1,1,0,1,149.6343993606,150.4688362145,426.9843246692,1,0,1,22.5232476801,0,211,23
32,208397444,Test,WS,139.6537013945,0,645,1,65.5454545455,0.9155844156,162.5357142857,97.362012987,0,2,0,0,2.5201827875,1,0.6611714337,2,60.6495412844,118.895412844,62.576146789,0,0,0,7.0724540239,7.9103625214,5.1079046645,1,1,0,28.6724352448,1,2.070446407,0,1799.3871526427,1,869.0817335507,0,2582.7301587302,1,12342.1938718424,0,0.7278957385,0.3859601082,1,0,113.5855626832,1,6.0582881666,2,0.0075635989,0.1564738646,0,0,11.9745899956,2.4124285796,0,0,7.5454152561,4.6442982552,1,0,0.0473588342,0.3897996357,2,0,3.1632582378,4.9501307657,1.2434750782,0,0,0,60.0653565059,1,0,0,231.2678180307,0,24.9313911172,0,113.7926209629,0,239.2877016996,1,0.2838962305,2,1.5863123369,0,6.6214828504,1,1.6936498145,1.9913795285,1.5213295777,0,0,0,4,8,1,0,40376,564,100122,59975,0,2,1,0,59.5463195139,152.9568482474,142.4264692443,0,0,0,37.8647729751,1,457,110
33,208399812,Train,WS,53.0550181728,0,172,0,116.7090909091,398.1696969697,20.2363636364,43.8303030303,0,1,0,0,1.0552325581,0,0.9631820891,0,59.1733333333,20.1333333333,43.2133333333,0,2,0,6.6169359082,1.6793369784,2.8733708958,0,2,2,14.8393950487,0,1.2541926538,0,194.1465122518,0,154.7979982696,0,691.8027210884,0,1710.9889789992,0,0.7024313615,0.755158646,0,1,13.258074789,2,13.258074789,0,0.6121302049,0.3898887182,1,1,0.2395217565,1.3607493666,2,2,1.6092514128,2.8632819978,2,2,0.7852348993,0.6308724832,1,1,-0.4390760229,7.5158119093,2.9964368221,0,0,0,17.608972022,2,0,0,222.8535378706,0,23.3464491806,0,94.6094150593,0,53.0322991559,0,0.6395554731,0,1.1466317209,0,1.2413712901,0,-0.0157142975,2.9011318144,1.949073739,2,1,1,0,2,2,0,19257,65698,3339,7232,0,0,0,0,49.0364141976,53.511357153,81.7208570419,0,0,0,15.3571296706,0,267,24
34,208402916,Test,PS,10.1542499354,2,172,0,101.7454545455,73.1333333333,249.2363636364,132.2787878788,0,0,1,0,1.1545189504,0,0.9431538988,0,71.3973063973,154.1717171717,92.7037037037,0,1,0,6.6805130294,7.0411617024,4.0625145003,0,1,0,14.8393950487,0,2.2559501616,0,260.3827546748,0,115.4204375214,0,691.8027210884,0,1710.9889789992,0,0.7592163635,0.6514215023,1,1,21.5430371325,0,8.3444078838,0,0.0087501462,0.1978596085,0,0,10.4522232305,2.6836206897,0,0,7.0983079932,4.2830314859,0,2,0.0328947368,0.4539473684,2,1,0.183083024,0.0838285948,-1.0783930352,0,0,0,21.2384440794,0,0,0,351.4160138915,1,66.6735073021,1,137.9725397218,1,59.7748900325,0,0.7161264225,1,1.8677245098,0,1.5816947729,0,0.7388984345,0.657625529,0.7347570463,0,0,0,1,2,0,0,16788,12067,41124,21826,0,0,0,0,62.1278890721,166.2736660179,162.7362837074,0,0,0,11.3712937685,2,487,39
35,208405157,Test,PS,171.2393348634,1,251,0,165.425,271.9708333333,108.5125,534.3,0,0,0,1,1.0516898608,0,0.9594245987,0,82.7239819005,75.4932126697,374.5022624434,0,0,1,7.1867527309,6.4276865175,7.1471615409,1,0,1,17.8969838154,0,1.1029845069,0,319.3913271919,0,289.570093874,0,1006.2585034014,0,3001.4986915827,0,0.1871278119,0.4715474442,2,0,16.0039119833,0,16.0039119833,1,0.0301400011,0.0134630856,0,0,4.8101351351,8.9271294021,0,0,6.34056312,6.964359131,0,1,0.15,0.0818181818,0,2,-1.100002679,1.7669818003,-1.040234399,0,0,0,20.3932321073,0,0,0,302.3202909849,1,30.4400455302,0,134.4647708909,1,64.015647933,0,0.6715310849,0,1.110167919,0,1.2370394046,0,-0.0868890322,1.529896933,0.3876700888,2,0,0,2,1,0,2,39702,65273,26043,128232,0,0,0,1,84.8889139307,126.0409318849,432.7523753064,0,0,1,18.3695022691,0,85,12
36,208406894,Train,PS,27.5172591739,2,170,0,27.4539877301,1.9877300613,60.263803681,34.4171779141,0,2,0,0,1.2028776978,0,0.9311206641,0,36.0173010381,49.0346020761,24.5778546713,0,0,0,5.6992055312,6.2946573719,5.2887316694,2,0,0,14.7491851243,0,2.3439583253,0,260.6020933315,0,111.1803441712,0,683.4172335601,0,1679.9745491512,0,0.7352951338,0.1911865885,1,2,23.232840314,0,7.8390031006,0,0.0081979662,0.0456676665,0,0,13.1153846154,7.4517195134,0,0,7.1315647618,5.9885284462,0,0,0.0205479452,0.198630137,2,0,2.1379487134,3.0404270553,0.1279224671,0,0,0,22.0199724265,0,0,0,246.0497850145,0,22.8930769125,0,99.2311709835,0,62.1436868291,0,0.6242689917,0,1.7716558816,0,1.6874015723,0,1.1602063445,1.523460489,0.9181606158,0,0,0,1,7,0,0,4475,324,9823,5610,0,2,0,0,21.4233409932,51.3909385702,32.3324023975,0,0,0,12.4290346989,0,253,18
37,208312487,Train,PS,89.3455699744,0,431,0,55.4004854369,60.1189320388,117.1674757282,186.9174757282,0,0,0,0,1.7002881844,1,0.8545084845,0,58.8029689609,102.2874493927,103.9743589744,0,0,0,6.6933111198,7.3261092838,6.7311837362,0,1,0,23.4489193276,0,3.5244251539,1,1284.1374760787,0,364.3537371332,0,1727.410430839,0,6750.9846397378,0,0.3256417539,0.4028158855,0,0,63.7097918898,0,7.1362758917,0,0.0069692914,0.0361471321,0,0,12.3214785652,6.5187773403,0,0,7.4754838936,6.3013150239,1,0,0.0236220472,0.1811023622,2,0,5.7354071431,4.6989067442,-0.9444030031,1,0,0,51.175443387,1,0,0,279.6307155685,1,32.8258304905,0,113.4183840658,0,141.692135563,0,0.4077235655,2,2.472597895,0,3.5139957854,1,2.2278941209,2.0724620166,0.4038339047,1,0,0,4,6,1,0,22825,24769,48273,77010,0,0,0,0,57.619629036,129.9645717611,160.2798765311,0,0,0,20.6970342774,0,465,26
38,208314669,Train,PS,100.8470639275,0,169,0,237.450617284,449.6419753086,246.7283950617,299.462962963,1,1,1,1,1.0384615385,0,0.9775125952,1,90.5714285714,124.3537414966,286.8911564626,0,0,1,6.9461806355,6.1309318046,5.4676667162,0,0,0,14.7038726205,0,1.6387725509,0,215.9003829897,0,131.7451789542,0,679.2244897959,0,1664.5383964483,0,0.0779030818,0.519803941,2,0,13.258074789,2,13.258074789,0,0.0334395062,0.0593896412,0,0,5.0866666667,6.6925,0,0,6.0830865909,5.699585581,0,0,0.1733333333,0.2430555556,0,0,-0.9417498324,1.7724001681,2.653420606,0,0,0,19.2553209025,0,0,0,327.028935623,1,48.1299379774,1,135.0957699233,1,53.0322991559,0,0.7308560879,1,1.5958058237,0,1.2634074668,0,-0.1731512554,1.0667894854,1.7049783085,2,0,1,2,2,0,0,38467,72842,39970,48513,0,0,0,0,106.2491860517,211.1297659796,374.0525502609,1,1,1,12.0662054348,0,50,14
39,208332507,Test,PS,7.6211597561,2,203,0,33.706185567,86.2319587629,73.9690721649,76.5463917526,0,0,0,0,1.387755102,0,0.8654989491,0,40.8230088496,65.401179941,54.5221238938,0,0,0,5.9090083359,6.320425061,6.2590418046,0,0,0,16.0907056195,0,3.1128283177,0,389.9435396703,0,125.2698510396,0,813.3922902494,0,2181.3426492568,0,0.3090162932,0.676318728,0,1,35.026502175,0,6.2319874572,0,0.0131388546,0.0144134442,0,0,11.0703739815,12.1604568563,0,1,6.9212094637,6.9073970141,0,0,0.078313253,0.0924855491,0,0,0.9145418545,1.843425466,-0.6560399235,0,0,0,28.9565638628,0,0,0,266.1719595998,0,36.6575282366,0,106.5977394881,0,82.5169792642,0,0.5523828595,0,2.2776877363,0,2.4822805504,0,1.2035924517,1.4184530493,0.250008236,0,0,0,0,7,2,0,6539,16729,14350,14850,0,0,0,0,29.6750661224,69.9783403321,55.3774342033,0,0,0,12.713140349,0,163,18
40,208335054,Test,WS,1.5451465457,2,322,0,124.8474025974,235.5941558442,134.8863636364,249.5,0,0,0,0,1.021978022,0,0.9737783172,1,63.8819444444,75.0104166667,152.125,0,0,0,6.9709738727,7.0188709786,7.5491480556,0,1,1,20.2744733947,0,1.3447715061,0,512.7101018652,0,381.2618720254,0,1291.3650793651,0,4363.6244907494,0,0.4182344066,0.0237220342,0,2,17.3275883739,0,17.3275883739,1,0.0152736836,0.0070755373,0,0,9.1520528124,14.3961114126,0,1,6.9692234212,7.4588138674,0,1,0.0927835052,0.0309278351,0,2,-0.2203904551,-1.0735943499,-0.4724196206,0,0,0,23.7046967046,0,0,0,253.9129314681,0,26.1021237005,0,121.092861818,0,69.3103534958,0,0.7754064443,1,1.3496127275,0,1.145080511,0,-0.5414387798,0.0579762951,0.2532931153,2,2,0,2,1,0,2,38453,72563,41545,76846,0,0,0,0,47.3326110064,91.0716683447,147.512194081,0,0,0,17.564073176,0,415,26
41,208340372,Test,PS,145.6383537526,1,155,0,154.277027027,193.8175675676,266.0675675676,339.6351351351,0,0,1,1,1.2852564103,0,0.892134816,0,134.5230769231,223.4,221.4,1,1,1,6.8310749873,5.4064889232,6.1191775189,0,0,0,14.0541661074,2,1.5457459122,0,183.0978213964,0,118.4527288389,0,620.5260770975,0,1453.4960935858,0,0.5116113934,0.0840930179,0,2,24.7207709814,0,6.6145593487,0,0.0780489066,0.0243875784,0,0,4.6881472276,14.524173028,0,1,5.5065121868,6.5542485087,0,0,0.2748091603,0.1317829457,0,0,0.1445097924,-0.4296532619,-1.2860434951,0,0,0,20.1460129257,0,0,0,262.7561745951,0,51.5577302302,1,108.9099379574,0,62.6706606603,0,0.5047463877,0,1.3205394816,0,1.9114070332,0,0.9807729827,0.8587928665,-0.2112261696,0,0,2,1,3,0,0,22833,28685,39378,50266,0,0,0,0,135.0500818488,295.6764041569,236.7754709221,1,1,1,15.2558959475,0,93,10
42,208341331,Train,PS,134.3549107889,0,302,0,53.321799308,72.6505190311,120.0069204152,82.1557093426,0,0,0,0,1.2684509327,0,0.7984533845,0,52.8255813953,100.8992248062,45.9186046512,0,0,0,6.5204417234,7.0594073866,5.4401379222,0,1,0,19.6391707416,0,1.4296836389,0,480.4943531708,0,336.0843896497,0,1211.7029478458,0,3966.1401801388,0,0.9064512103,0.4550932654,1,0,41.6376293854,0,7.7598874166,0,0.0066757304,0.0903801973,0,0,19.830498287,3.4647322234,1,0,7.5031413884,5.4386169266,1,0,0.0229007634,0.2977099237,2,0,-0.5269556997,-0.8719774878,-1.1876929728,0,0,0,29.0047747942,0,0,0,202.9584199302,0,37.2672291951,0,76.8251361822,2,98.7950336041,0,0.497692031,0,1.3821765147,0,2.4038998671,0,0.2666135055,0.1440855573,0.4434784602,0,2,0,2,7,0,0,15410,20996,34682,23743,0,0,0,0,31.2133562411,77.4421982498,80.7550440448,0,0,0,20.984855759,0,223,15
43,208384335,Train,PS,135.4605479168,0,582,0,29.5323741007,37.3830935252,56.4460431655,105.5845323741,0,0,0,0,1.8799328296,1,0.7230810895,2,40.6065239551,51.0448521916,65.9072375127,0,0,0,6.0653987975,6.6324289642,6.0875952107,0,0,0,27.2402833217,1,3.7003990999,1,2062.8042670853,1,557.454537044,0,2331.1655328798,0,10583.6015975718,0,0.6551802239,0.5419719512,0,0,102.1469868932,1,6.1107502715,2,0.0102121308,0.0715383491,0,0,13.798036078,5.1676815329,0,0,7.3888048879,5.8494614014,1,0,0.0692464358,0.2586558045,0,0,1.2792170508,2.4818925871,0.118847394,0,0,0,66.6122109141,1,0,0,213.9927572745,0,63.3191221077,1,77.0853792518,2,216.5154743294,1,0.375412555,2,2.8582707681,1,5.9764783122,1,1.0876813396,1.4793693335,0.8055500343,0,0,0,6,13,1,1,16420,20785,31384,58705,0,0,0,0,23.7293801919,56.9816545843,104.0294561476,0,0,0,23.3050737035,0,215,28
44,208394060,Test,PS,11.8875599798,2,388,0,22.1132075472,118.1509433962,32.8760107817,150.6954177898,0,0,0,0,1.3815873016,0,0.7156884281,2,35.8734939759,31.1385542169,94.063253012,0,0,0,5.5280619428,5.8787510293,6.9831073589,2,0,1,22.2515966669,0,1.7651561401,0,776.5581441228,0,439.9373667167,0,1555.5079365079,0,5768.7558692311,0,0.7631739637,0.1643156285,1,2,57.1861562304,0,7.2171875414,0,0.0170034617,0.0150135248,0,0,15.783629551,10.2211425927,1,0,7.1668374807,7.0503998539,0,1,0.1087613293,0.0966767372,0,0,0.4942515048,0.4220655774,-0.9930874971,0,0,0,34.4847820505,0,0,0,250.9827317119,0,46.0145151111,1,92.6769320612,0,128.8066875435,0,0.5333278441,0,1.6309362628,0,3.1989355406,0,0.8570707776,0.9090818121,0.1286002439,0,0,2,3,7,0,0,8204,43834,12197,55908,0,0,0,0,18.0816689712,29.1393296017,107.2678158565,0,0,0,21.1441629185,0,364,98
45,208396166,Train,PS,45.6296661764,0,374,0,33.6834733894,169.2212885154,21.3389355742,65.4173669468,0,0,0,0,1.1770207081,0,0.892857944,0,40.8841463415,20.6951219512,39.6615853659,0,2,0,6.2129937377,5.1734007783,5.1288480214,0,0,0,21.8277179101,0,2.3255549247,0,841.3702953183,0,361.7933450537,0,1496.8095238095,0,5445.3226751427,0,0.6752836451,0.2461950019,0,0,37.4843753789,0,10.4652561092,0,0.0461484098,0.1340809769,0,0,8.1134194064,2.5399830828,0,0,6.1889670917,4.9336411819,0,0,0.1975683891,0.3617021277,0,0,-0.0174752108,0.9082039001,-0.5447225063,0,0,0,34.699414418,0,0,0,249.5493414843,0,34.5374521485,0,91.0615835424,0,95.8992629764,0,0.6235747578,0,2.0064404368,0,1.865597547,0,0.7413459974,1.2817296232,0.8873294656,0,0,0,4,8,1,0,12025,60412,7618,23354,0,0,0,0,25.746188018,24.8459674287,77.8346090442,0,0,0,17.2940166986,0,282,19
46,208397478,Train,PS,135.2591317909,0,238,0,34.7587719298,2.3201754386,74.4824561404,145.8771929825,0,2,0,0,1.1687242798,0,0.7825619316,2,44.387654321,62.7086419753,73.4938271605,0,0,0,5.9660742754,6.6072915647,6.0182356254,0,0,0,17.4438220641,0,1.4151852774,0,334.9889424964,0,236.7103077175,0,955.9455782313,0,2779.2240949416,0,0.715526501,0.565252325,0,0,34.3567330517,0,7.4136613423,0,0.0082805814,0.0405591029,0,0,13.8530093157,6.2963956494,0,0,7.247664334,6.2354500462,1,0,0.0396039604,0.1881188119,2,0,1.1953614084,1.0456570454,-1.3890586325,0,0,0,24.6203469306,0,0,0,198.0978472749,0,43.5329780902,0,84.3490112475,2,83.540788788,0,0.5356605305,0,1.3586412823,0,2.1804197221,0,0.9924163901,1.1140612687,-0.0383908261,0,0,2,1,5,0,0,7925,529,16982,33260,0,2,0,0,27.4609557321,60.9428453058,113.0188340422,0,0,0,18.1213004869,0,244,141
47,208399882,Test,WS,145.1086978308,1,277,0,65.8566037736,272.4377358491,38.1094339623,171.841509434,0,0,0,0,1.0521582734,0,0.9546217158,0,51.2862985685,29.3394683027,101.0081799591,0,0,0,6.6423834689,5.7127878445,7.1561387852,0,0,1,18.8060315976,0,1.4566780865,0,425.8652020572,0,292.3536819828,0,1111.0770975057,0,3482.4918338363,0,0.4267612465,0.0361186005,0,2,17.9061960004,0,16.2734559369,1,0.0313731782,0.0114534496,0,0,8.1232686517,8.8928069588,0,0,6.5437461465,7.07305295,0,1,0.1632653061,0.0693877551,0,2,-0.3404411018,-1.0632354123,-0.5347787603,0,0,0,23.4915417049,0,0,0,238.4676448365,0,55.1338301683,1,74.6744760829,2,68.3593038746,0,0.7007882264,1,1.3922769456,0,1.276144048,0,0.3099132526,0.435631502,0.3855349871,0,2,0,0,4,2,0,17452,72196,10099,45538,0,0,0,0,35.0605164663,33.8467036056,122.0209592791,0,0,0,16.8727506252,0,189,11
